player,comp,round,date,venue,opp,pos,min,type,assisted,time_class,assist,solo,year,month,day,dayofweek,dayofyear,weekofyear,quarter,goal
ronaldo,LaLiga,18,2014-01-06,H,Celta de Vigo  ,LW,82,Right-footed shot,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2014,1,6,1,6,2,1,1
ronaldo,LaLiga,18,2014-01-06,H,Celta de Vigo  ,,90,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2014,1,6,1,6,2,1,1
ronaldo,Copa del Rey,last 16,2014-01-15,A,CA Osasuna,LW,22,Direct free kick,,first_half,0,solo,2014,1,15,3,15,3,1,1
ronaldo,LaLiga,20,2014-01-18,A,Real Betis  ,LW,10,Right-footed shot,Ángel Di María,first_half,Ángel Di María,assisted,2014,1,18,6,18,3,1,1
ronaldo,LaLiga,21,2014-01-25,H,Granada CF  ,LW,57,Right-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2014,1,25,6,25,4,1,1
ronaldo,Copa del Rey,Semi-Finals,2014-02-11,A,Atlético Madrid,LW,6,Penalty,,first_half,0,solo,2014,2,11,2,42,7,1,1
ronaldo,Copa del Rey,Semi-Finals,2014-02-11,A,Atlético Madrid,,15,Penalty,,first_half,0,solo,2014,2,11,2,42,7,1,1
ronaldo,Champions League,last 16,2014-02-26,A,FC Schalke 04,LW,52,Left-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2014,2,26,3,57,9,1,1
ronaldo,Champions League,last 16,2014-02-26,A,FC Schalke 04,,89,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2014,2,26,3,57,9,1,1
ronaldo,LaLiga,26,2014-03-02,A,Atlético Madrid  ,LW,82,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2014,3,2,7,61,9,1,1
ronaldo,LaLiga,27,2014-03-09,H,Levante  ,LW,11,Header,Ángel Di María,first_half,Ángel Di María,assisted,2014,3,9,7,68,10,1,1
ronaldo,LaLiga,28,2014-03-15,A,Málaga CF  ,LW,23,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2014,3,15,6,74,11,1,1
ronaldo,Champions League,last 16,2014-03-18,H,FC Schalke 04,LW,22,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2014,3,18,2,77,12,1,1
ronaldo,Champions League,last 16,2014-03-18,H,FC Schalke 04,,74,Right-footed shot,,secound_half,0,solo,2014,3,18,2,77,12,1,1
ronaldo,LaLiga,29,2014-03-23,H,FC Barcelona  ,LW,55,Penalty,,secound_half,0,solo,2014,3,23,7,82,12,1,1
ronaldo,LaLiga,30,2014-03-26,A,Sevilla FC  ,LW,14,Direct free kick,,first_half,0,solo,2014,3,26,3,85,13,1,1
ronaldo,LaLiga,31,2014-03-29,H,Rayo Vallecano  ,LW,15,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2014,3,29,6,88,13,1,1
ronaldo,Champions League,Quarter-Finals,2014-04-02,H,Bor. Dortmund,LW,57,Left-footed shot,Luka Modric,secound_half,Luka Modric,assisted,2014,4,2,3,92,14,2,1
ronaldo,LaLiga,35,2014-04-26,H,CA Osasuna  ,LW,6,Long distance kick,Ángel Di María,first_half,Ángel Di María,assisted,2014,4,26,6,116,17,2,1
ronaldo,LaLiga,35,2014-04-26,H,CA Osasuna  ,,52,Long distance kick,Isco,secound_half,Isco,assisted,2014,4,26,6,116,17,2,1
ronaldo,Champions League,Semi-Finals,2014-04-29,A,Bayern Munich ,LW,34,Counter attack goal,Gareth Bale,first_half,Gareth Bale,assisted,2014,4,29,2,119,18,2,1
ronaldo,Champions League,Semi-Finals,2014-04-29,A,Bayern Munich ,,90,Direct free kick,,secound_half,0,solo,2014,4,29,2,119,18,2,1
ronaldo,LaLiga,36,2014-05-04,H,Valencia  ,LW,90,Right-footed shot,Ángel Di María,secound_half,Ángel Di María,assisted,2014,5,4,7,124,18,2,1
ronaldo,Champions League,Final,2014-05-24,H,Atlético Madrid,LW,120,Penalty,,extra_time,0,solo,2014,5,24,6,144,21,2,1
ronaldo,UEFA Super Cup,Final,2014-08-12,H,Sevilla FC,LW,30,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2014,8,12,2,224,33,3,1
ronaldo,UEFA Super Cup,Final,2014-08-12,H,Sevilla FC,,49,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2014,8,12,2,224,33,3,1
ronaldo,LaLiga,1,2014-08-25,H,Córdoba CF  ,LW,90,Right-footed shot,Isco,secound_half,Isco,assisted,2014,8,25,1,237,35,3,1
ronaldo,LaLiga,3,2014-09-13,H,Atlético Madrid  ,LW,25,Penalty,,first_half,0,solo,2014,9,13,6,256,37,3,1
ronaldo,Champions League,Group Stage,2014-09-16,H,FC Basel,LW,31,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2014,9,16,2,259,38,3,1
ronaldo,LaLiga,4,2014-09-20,A,Dep. La Coruña  ,RW,29,Header,Álvaro Arbeloa,first_half,Álvaro Arbeloa,assisted,2014,9,20,6,263,38,3,1
ronaldo,LaLiga,4,2014-09-20,A,Dep. La Coruña  ,,41,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2014,9,20,6,263,38,3,1
ronaldo,LaLiga,4,2014-09-20,A,Dep. La Coruña  ,,78,Left-footed shot,James Rodríguez,secound_half,James Rodríguez,assisted,2014,9,20,6,263,38,3,1
ronaldo,LaLiga,5,2014-09-23,H,Elche CF  ,CF,28,Penalty,,first_half,0,solo,2014,9,23,2,266,39,3,1
ronaldo,LaLiga,5,2014-09-23,H,Elche CF  ,,32,Header,Marcelo,first_half,Marcelo,assisted,2014,9,23,2,266,39,3,1
ronaldo,LaLiga,5,2014-09-23,H,Elche CF  ,,80,Penalty,,secound_half,0,solo,2014,9,23,2,266,39,3,1
ronaldo,LaLiga,5,2014-09-23,H,Elche CF  ,,90,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2014,9,23,2,266,39,3,1
ronaldo,LaLiga,6,2014-09-27,A,Villarreal  ,CF,40,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2014,9,27,6,270,39,3,1
ronaldo,Champions League,Group Stage,2014-10-01,A,Ludogorets,CF,25,Penalty,,first_half,0,solo,2014,10,1,3,274,40,4,1
ronaldo,LaLiga,7,2014-10-05,H,Athletic  ,LW,3,Header,Gareth Bale,first_half,Gareth Bale,assisted,2014,10,5,7,278,40,4,1
ronaldo,LaLiga,7,2014-10-05,H,Athletic  ,,55,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2014,10,5,7,278,40,4,1
ronaldo,LaLiga,7,2014-10-05,H,Athletic  ,,89,Deflected shot on goal,Pepe,secound_half,Pepe,assisted,2014,10,5,7,278,40,4,1
ronaldo,LaLiga,8,2014-10-18,A,Levante  ,CF,13,Penalty,,first_half,0,solo,2014,10,18,6,291,42,4,1
ronaldo,LaLiga,8,2014-10-18,A,Levante  ,,61,Right-footed shot,Isco,secound_half,Isco,assisted,2014,10,18,6,291,42,4,1
ronaldo,Champions League,Group Stage,2014-10-22,A,Liverpool,CF,23,Right-footed shot,James Rodríguez,first_half,James Rodríguez,assisted,2014,10,22,3,295,43,4,1
ronaldo,LaLiga,9,2014-10-25,H,FC Barcelona  ,CF,35,Penalty,,first_half,0,solo,2014,10,25,6,298,43,4,1
ronaldo,LaLiga,10,2014-11-01,A,Granada CF  ,CF,2,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2014,11,1,6,305,44,4,1
ronaldo,LaLiga,11,2014-11-08,H,Rayo Vallecano  ,CF,83,Right-footed shot,Isco,secound_half,Isco,assisted,2014,11,8,6,312,45,4,1
ronaldo,LaLiga,12,2014-11-22,A,SD Eibar  ,CF,43,Right-footed shot,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2014,11,22,6,326,47,4,1
ronaldo,LaLiga,12,2014-11-22,A,SD Eibar  ,,83,Penalty,,secound_half,0,solo,2014,11,22,6,326,47,4,1
ronaldo,Champions League,Group Stage,2014-11-26,A,FC Basel,LW,35,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2014,11,26,3,330,48,4,1
ronaldo,LaLiga,14,2014-12-06,H,Celta de Vigo  ,CF,36,Penalty,,first_half,0,solo,2014,12,6,6,340,49,4,1
ronaldo,LaLiga,14,2014-12-06,H,Celta de Vigo  ,,65,Right-footed shot,,secound_half,0,solo,2014,12,6,6,340,49,4,1
ronaldo,LaLiga,14,2014-12-06,H,Celta de Vigo  ,,81,Left-footed shot,Marcelo,secound_half,Marcelo,assisted,2014,12,6,6,340,49,4,1
ronaldo,Champions League,Group Stage,2014-12-09,H,Ludogorets,CF ,20,Penalty,,first_half,0,solo,2014,12,9,2,343,50,4,1
ronaldo,LaLiga,15,2014-12-12,A,UD Almería  ,CF,81,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2014,12,12,5,346,50,4,1
ronaldo,LaLiga,15,2014-12-12,A,UD Almería  ,,89,Right-footed shot,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2014,12,12,5,346,50,4,1
ronaldo,LaLiga,17,2015-01-04,A,Valencia  ,LW,14,Penalty,,first_half,0,solo,2015,1,4,7,4,1,1,1
ronaldo,Copa del Rey,last 16,2015-01-15,H,Atlético Madrid,CF,54,Header,Gareth Bale,secound_half,Gareth Bale,assisted,2015,1,15,4,15,3,1,1
ronaldo,LaLiga,19,2015-01-18,A,Getafe  ,LW,63,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2015,1,18,7,18,3,1,1
ronaldo,LaLiga,19,2015-01-18,A,Getafe  ,,79,Header,James Rodríguez,secound_half,James Rodríguez,assisted,2015,1,18,7,18,3,1,1
ronaldo,Champions League,last 16,2015-02-18,A,FC Schalke 04,LW,26,Header,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2015,2,18,3,49,8,1,1
ronaldo,LaLiga,24,2015-02-22,A,Elche CF  ,CF,69,Header,Isco,secound_half,Isco,assisted,2015,2,22,7,53,8,1,1
ronaldo,LaLiga,25,2015-03-01,H,Villarreal  ,CF,52,Penalty,,secound_half,0,solo,2015,3,1,7,60,9,1,1
ronaldo,Champions League,last 16,2015-03-10,H,FC Schalke 04,CF,25,Header,Toni Kroos,first_half,Toni Kroos,assisted,2015,3,10,2,69,11,1,1
ronaldo,Champions League,last 16,2015-03-10,H,FC Schalke 04,,45,Header,Fábio Coentrão,first_half,Fábio Coentrão,assisted,2015,3,10,2,69,11,1,1
ronaldo,LaLiga,28,2015-03-22,A,FC Barcelona  ,LW,31,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2015,3,22,7,81,12,1,1
ronaldo,LaLiga,29,2015-04-05,H,Granada CF  ,CF,30,Right-footed shot,James Rodríguez,first_half,James Rodríguez,assisted,2015,4,5,7,95,14,2,1
ronaldo,LaLiga,29,2015-04-05,H,Granada CF  ,,36,Right-footed shot,,first_half,0,solo,2015,4,5,7,95,14,2,1
ronaldo,LaLiga,29,2015-04-05,H,Granada CF  ,,38,Long distance kick,Gareth Bale,first_half,Gareth Bale,assisted,2015,4,5,7,95,14,2,1
ronaldo,LaLiga,29,2015-04-05,H,Granada CF  ,,54,Header,Gareth Bale,secound_half,Gareth Bale,assisted,2015,4,5,7,95,14,2,1
ronaldo,LaLiga,29,2015-04-05,H,Granada CF  ,,90,Header,Luka Modric,secound_half,Luka Modric,assisted,2015,4,5,7,95,14,2,1
ronaldo,LaLiga,30,2015-04-08,A,Rayo Vallecano  ,LW,68,Header,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2015,4,8,3,98,15,2,1
ronaldo,LaLiga,31,2015-04-11,H,SD Eibar  ,LW,21,Direct free kick,,first_half,0,solo,2015,4,11,6,101,15,2,1
ronaldo,LaLiga,32,2015-04-18,H,Málaga CF  ,CF,902,Left-footed shot,Chicharito,extra_time,Chicharito,assisted,2015,4,18,6,108,16,2,1
ronaldo,LaLiga,35,2015-05-02,A,Sevilla FC  ,CF,36,Header,Isco,first_half,Isco,assisted,2015,5,2,6,122,18,2,1
ronaldo,LaLiga,35,2015-05-02,A,Sevilla FC  ,,37,Right-footed shot,Chicharito,first_half,Chicharito,assisted,2015,5,2,6,122,18,2,1
ronaldo,LaLiga,35,2015-05-02,A,Sevilla FC  ,,69,Header,Gareth Bale,secound_half,Gareth Bale,assisted,2015,5,2,6,122,18,2,1
ronaldo,Champions League,Semi-Finals,2015-05-05,A,Juventus,CF,27,Header,James Rodríguez,first_half,James Rodríguez,assisted,2015,5,5,2,125,19,2,1
ronaldo,Champions League,Semi-Finals,2015-05-13,H,Juventus,LW,23,Penalty,,first_half,0,solo,2015,5,13,3,133,20,2,1
ronaldo,LaLiga,37,2015-05-17,A,Espanyol  ,LW,59,Left-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2015,5,17,7,137,20,2,1
ronaldo,LaLiga,37,2015-05-17,A,Espanyol  ,,83,Right-footed shot,Chicharito,secound_half,Chicharito,assisted,2015,5,17,7,137,20,2,1
ronaldo,LaLiga,37,2015-05-17,A,Espanyol  ,,901,Header,James Rodríguez,extra_time,James Rodríguez,assisted,2015,5,17,7,137,20,2,1
ronaldo,LaLiga,38,2015-05-23,H,Getafe  ,LW,13,Header,Marcelo,first_half,Marcelo,assisted,2015,5,23,6,143,21,2,1
ronaldo,LaLiga,38,2015-05-23,H,Getafe  ,,32,Direct free kick,,first_half,0,solo,2015,5,23,6,143,21,2,1
ronaldo,LaLiga,38,2015-05-23,H,Getafe  ,,34,Penalty,,first_half,0,solo,2015,5,23,6,143,21,2,1
ronaldo,LaLiga,3,2015-09-12,A,Espanyol  ,LW,7,Right-footed shot,Luka Modric,first_half,Luka Modric,assisted,2015,9,12,6,255,37,3,1
ronaldo,LaLiga,3,2015-09-12,A,Espanyol  ,,17,Penalty,,first_half,0,solo,2015,9,12,6,255,37,3,1
ronaldo,LaLiga,3,2015-09-12,A,Espanyol  ,,20,Left-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2015,9,12,6,255,37,3,1
ronaldo,LaLiga,3,2015-09-12,A,Espanyol  ,,62,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2015,9,12,6,255,37,3,1
ronaldo,LaLiga,3,2015-09-12,A,Espanyol  ,,81,Right-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2015,9,12,6,255,37,3,1
ronaldo,Champions League,Group Stage,2015-09-15,H,Shakhtar D.,LW,56,Penalty,,secound_half,0,solo,2015,9,15,2,258,38,3,1
ronaldo,Champions League,Group Stage,2015-09-15,H,Shakhtar D.,,64,Penalty,,secound_half,0,solo,2015,9,15,2,258,38,3,1
ronaldo,Champions League,Group Stage,2015-09-15,H,Shakhtar D.,,82,Header,,secound_half,0,solo,2015,9,15,2,258,38,3,1
ronaldo,Champions League,Group Stage,2015-09-30,A,Malmö FF,LW ,29,Right-footed shot,Isco,first_half,Isco,assisted,2015,9,30,3,273,40,3,1
ronaldo,Champions League,Group Stage,2015-09-30,A,Malmö FF,,90,Left-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2015,9,30,3,273,40,3,1
ronaldo,LaLiga,8,2015-10-17,H,Levante  ,CF,30,Right-footed shot,Toni Kroos,first_half,Toni Kroos,assisted,2015,10,17,6,290,42,4,1
ronaldo,LaLiga,9,2015-10-24,A,Celta de Vigo  ,CF,8,Right-footed shot,Lucas Vázquez,first_half,Lucas Vázquez,assisted,2015,10,24,6,297,43,4,1
ronaldo,LaLiga,10,2015-10-31,H,UD Las Palmas  ,CF,14,Header,Marcelo,first_half,Marcelo,assisted,2015,10,31,6,304,44,4,1
ronaldo,Champions League,Group Stage,2015-11-25,A,Shakhtar D.,CF,18,Header,Gareth Bale,first_half,Gareth Bale,assisted,2015,11,25,3,329,48,4,1
ronaldo,Champions League,Group Stage,2015-11-25,A,Shakhtar D.,,70,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2015,11,25,3,329,48,4,1
ronaldo,LaLiga,13,2015-11-29,A,SD Eibar  ,CF,82,Penalty,,secound_half,0,solo,2015,11,29,7,333,48,4,1
ronaldo,LaLiga,14,2015-12-05,H,Getafe  ,LW,38,Right-footed shot,Toni Kroos,first_half,Toni Kroos,assisted,2015,12,5,6,339,49,4,1
ronaldo,Champions League,Group Stage,2015-12-08,H,Malmö FF,LW,39,Direct free kick,,first_half,0,solo,2015,12,8,2,342,50,4,1
ronaldo,Champions League,Group Stage,2015-12-08,H,Malmö FF,,47,Tap-in,,secound_half,0,solo,2015,12,8,2,342,50,4,1
ronaldo,Champions League,Group Stage,2015-12-08,H,Malmö FF,,50,Right-footed shot,Danilo,secound_half,Danilo,assisted,2015,12,8,2,342,50,4,1
ronaldo,Champions League,Group Stage,2015-12-08,H,Malmö FF,,59,Right-footed shot,Isco,secound_half,Isco,assisted,2015,12,8,2,342,50,4,1
ronaldo,LaLiga,16,2015-12-20,H,Rayo Vallecano  ,LW,30,Penalty,,first_half,0,solo,2015,12,20,7,354,51,4,1
ronaldo,LaLiga,16,2015-12-20,H,Rayo Vallecano  ,,54,Header,James Rodríguez,secound_half,James Rodríguez,assisted,2015,12,20,7,354,51,4,1
ronaldo,LaLiga,17,2015-12-30,H,Real Sociedad  ,LW,42,Penalty,,first_half,0,solo,2015,12,30,3,364,53,4,1
ronaldo,LaLiga,17,2015-12-30,H,Real Sociedad  ,,68,Left-footed shot,Marcelo,secound_half,Marcelo,assisted,2015,12,30,3,364,53,4,1
ronaldo,LaLiga,20,2016-01-17,H,Sporting Gijón  ,LW,9,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2016,1,17,7,17,2,1,1
ronaldo,LaLiga,20,2016-01-17,H,Sporting Gijón  ,,18,Left-footed shot,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2016,1,17,7,17,2,1,1
ronaldo,LaLiga,22,2016-01-31,H,Espanyol  ,LW,12,Penalty,,first_half,0,solo,2016,1,31,7,31,4,1,1
ronaldo,LaLiga,22,2016-01-31,H,Espanyol  ,,45,Left-footed shot,,first_half,0,solo,2016,1,31,7,31,4,1,1
ronaldo,LaLiga,22,2016-01-31,H,Espanyol  ,,82,Header,Jesé,secound_half,Jesé,assisted,2016,1,31,7,31,4,1,1
ronaldo,LaLiga,24,2016-02-13,H,Athletic  ,LW,3,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2016,2,13,6,44,6,1,1
ronaldo,LaLiga,24,2016-02-13,H,Athletic  ,,87,Right-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2016,2,13,6,44,6,1,1
ronaldo,Champions League,last 16,2016-02-17,A,AS Roma,LW,57,Right-footed shot,Marcelo,secound_half,Marcelo,assisted,2016,2,17,3,48,7,1,1
ronaldo,LaLiga,25,2016-02-21,A,Málaga CF  ,LW,33,Header,Toni Kroos,first_half,Toni Kroos,assisted,2016,2,21,7,52,7,1,1
ronaldo,LaLiga,27,2016-03-02,A,Levante  ,LW,34,Penalty,,first_half,0,solo,2016,3,2,3,62,9,1,1
ronaldo,LaLiga,28,2016-03-05,H,Celta de Vigo  ,LW,50,Long distance kick,Sergio Ramos,secound_half,Sergio Ramos,assisted,2016,3,5,6,65,9,1,1
ronaldo,LaLiga,28,2016-03-05,H,Celta de Vigo  ,,58,Direct free kick,,secound_half,0,solo,2016,3,5,6,65,9,1,1
ronaldo,LaLiga,28,2016-03-05,H,Celta de Vigo  ,,64,Right-footed shot,Isco,secound_half,Isco,assisted,2016,3,5,6,65,9,1,1
ronaldo,LaLiga,28,2016-03-05,H,Celta de Vigo  ,,76,Header,Jesé,secound_half,Jesé,assisted,2016,3,5,6,65,9,1,1
ronaldo,Champions League,last 16,2016-03-08,H,AS Roma,CF,64,Right-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2016,3,8,2,68,10,1,1
ronaldo,LaLiga,30,2016-03-20,H,Sevilla FC  ,LW,64,Left-footed shot,Danilo,secound_half,Danilo,assisted,2016,3,20,7,80,11,1,1
ronaldo,LaLiga,31,2016-04-02,A,FC Barcelona  ,LW,85,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2016,4,2,6,93,13,2,1
ronaldo,LaLiga,32,2016-04-09,H,SD Eibar  ,CF,19,Right-footed shot,Jesé,first_half,Jesé,assisted,2016,4,9,6,100,14,2,1
ronaldo,Champions League,Quarter-Finals,2016-04-12,H,VfL Wolfsburg,LW,16,Right-footed shot,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2016,4,12,2,103,15,2,1
ronaldo,Champions League,Quarter-Finals,2016-04-12,H,VfL Wolfsburg,,17,Header,Toni Kroos,first_half,Toni Kroos,assisted,2016,4,12,2,103,15,2,1
ronaldo,Champions League,Quarter-Finals,2016-04-12,H,VfL Wolfsburg,,77,Direct free kick,,secound_half,0,solo,2016,4,12,2,103,15,2,1
ronaldo,LaLiga,33,2016-04-16,A,Getafe  ,LW,902,Right-footed shot,Jesé,extra_time,Jesé,assisted,2016,4,16,6,107,15,2,1
ronaldo,LaLiga,37,2016-05-08,H,Valencia  ,LW,26,Right-footed shot,Marcelo,first_half,Marcelo,assisted,2016,5,8,7,129,18,2,1
ronaldo,LaLiga,37,2016-05-08,H,Valencia  ,,59,Left-footed shot,James Rodríguez,secound_half,James Rodríguez,assisted,2016,5,8,7,129,18,2,1
ronaldo,LaLiga,38,2016-05-14,A,Dep. La Coruña  ,LW,8,Left-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2016,5,14,6,135,19,2,1
ronaldo,LaLiga,38,2016-05-14,A,Dep. La Coruña  ,,25,Header,Toni Kroos,first_half,Toni Kroos,assisted,2016,5,14,6,135,19,2,1
ronaldo,LaLiga,3,2016-09-10,H,CA Osasuna  ,LW,6,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2016,9,10,6,254,36,3,1
ronaldo,Champions League,Group Stage,2016-09-14,H,Sporting CP,LW,89,Direct free kick,,secound_half,0,solo,2016,9,14,3,258,37,3,1
ronaldo,Champions League,Group Stage,2016-09-27,A,Bor. Dortmund,LW,17,Right-footed shot,Gareth Bale,first_half,Gareth Bale,assisted,2016,9,27,2,271,39,3,1
ronaldo,LaLiga,8,2016-10-15,A,Real Betis  ,LW,78,Right-footed shot,Álvaro Morata,secound_half,Álvaro Morata,assisted,2016,10,15,6,289,41,4,1
ronaldo,LaLiga,10,2016-10-29,A,Alavés  ,LW,17,Penalty,,first_half,0,solo,2016,10,29,6,303,43,4,1
ronaldo,LaLiga,10,2016-10-29,A,Alavés  ,,33,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2016,10,29,6,303,43,4,1
ronaldo,LaLiga,10,2016-10-29,A,Alavés  ,,88,Right-footed shot,Marcelo,secound_half,Marcelo,assisted,2016,10,29,6,303,43,4,1
ronaldo,LaLiga,12,2016-11-19,A,Atlético Madrid  ,CF,23,Direct free kick,,first_half,0,solo,2016,11,19,6,324,46,4,1
ronaldo,LaLiga,12,2016-11-19,A,Atlético Madrid  ,,71,Penalty,,secound_half,0,solo,2016,11,19,6,324,46,4,1
ronaldo,LaLiga,12,2016-11-19,A,Atlético Madrid  ,,77,Right-footed shot,Gareth Bale,secound_half,Gareth Bale,assisted,2016,11,19,6,324,46,4,1
ronaldo,LaLiga,13,2016-11-26,H,Sporting Gijón  ,LW,5,Penalty,,first_half,0,solo,2016,11,26,6,331,47,4,1
ronaldo,LaLiga,13,2016-11-26,H,Sporting Gijón  ,,18,Header,Nacho Fernández,first_half,Nacho Fernández,assisted,2016,11,26,6,331,47,4,1
ronaldo,Club World Cup,Semi-Finals,2016-12-15,A,América,LW,903,Right-footed shot,James Rodríguez,extra_time,James Rodríguez,assisted,2016,12,15,4,350,50,4,1
ronaldo,Club World Cup,Final,2016-12-18,H,Kashima Antlers,LW,60,Penalty,,secound_half,0,solo,2016,12,18,7,353,50,4,1
ronaldo,Club World Cup,Final,2016-12-18,H,Kashima Antlers,,97,Left-footed shot,Karim Benzema,extra_time,Karim Benzema,assisted,2016,12,18,7,353,50,4,1
ronaldo,Club World Cup,Final,2016-12-18,H,Kashima Antlers,,104,Left-footed shot,Toni Kroos,extra_time,Toni Kroos,assisted,2016,12,18,7,353,50,4,1
ronaldo,LaLiga,17,2017-01-07,H,Granada CF  ,LW,27,Header,Marcelo,first_half,Marcelo,assisted,2017,1,7,6,7,1,1,1
ronaldo,LaLiga,18,2017-01-15,A,Sevilla FC  ,CF,67,Penalty,,secound_half,0,solo,2017,1,15,7,15,2,1,1
ronaldo,Copa del Rey,Quarter-Finals,2017-01-25,A,Celta de Vigo,CF,62,Direct free kick,,secound_half,0,solo,2017,1,25,3,25,4,1,1
ronaldo,LaLiga,20,2017-01-29,H,Real Sociedad  ,LW,51,Right-footed shot,Mateo Kovacic,secound_half,Mateo Kovacic,assisted,2017,1,29,7,29,4,1,1
ronaldo,LaLiga,22,2017-02-11,A,CA Osasuna  ,CF,24,Right-footed shot,Karim Benzema,first_half,Karim Benzema,assisted,2017,2,11,6,42,6,1,1
ronaldo,LaLiga,16,2017-02-22,A,Valencia  ,LW,44,Header,Marcelo,first_half,Marcelo,assisted,2017,2,22,3,53,8,1,1
ronaldo,LaLiga,24,2017-02-26,A,Villarreal  ,LW,74,Penalty,,secound_half,0,solo,2017,2,26,7,57,8,1,1
ronaldo,LaLiga,25,2017-03-01,H,UD Las Palmas  ,LW,86,Penalty,,secound_half,0,solo,2017,3,1,3,60,9,1,1
ronaldo,LaLiga,25,2017-03-01,H,UD Las Palmas  ,,89,Header,James Rodríguez,secound_half,James Rodríguez,assisted,2017,3,1,3,60,9,1,1
ronaldo,LaLiga,27,2017-03-12,H,Real Betis  ,LW,41,Header,Marcelo,first_half,Marcelo,assisted,2017,3,12,7,71,10,1,1
ronaldo,Champions League,Quarter-Finals,2017-04-12,A,Bayern Munich ,LW,47,Right-footed shot,Daniel Carvajal,secound_half,Daniel Carvajal,assisted,2017,4,12,3,102,15,2,1
ronaldo,Champions League,Quarter-Finals,2017-04-12,A,Bayern Munich ,,77,Right-footed shot,Marco Asensio,secound_half,Marco Asensio,assisted,2017,4,12,3,102,15,2,1
ronaldo,Champions League,Quarter-Finals,2017-04-18,H,Bayern Munich ,CF,76,Header,Casemiro,secound_half,Casemiro,assisted,2017,4,18,2,108,16,2,1
ronaldo,Champions League,Quarter-Finals,2017-04-18,H,Bayern Munich ,,105,Left-footed shot,Sergio Ramos,extra_time,Sergio Ramos,assisted,2017,4,18,2,108,16,2,1
ronaldo,Champions League,Quarter-Finals,2017-04-18,H,Bayern Munich ,,109,Right-footed shot,Marcelo,extra_time,Marcelo,assisted,2017,4,18,2,108,16,2,1
ronaldo,LaLiga,35,2017-04-29,H,Valencia  ,LW,27,Header,Daniel Carvajal,first_half,Daniel Carvajal,assisted,2017,4,29,6,119,17,2,1
ronaldo,Champions League,Semi-Finals,2017-05-02,H,Atlético Madrid,CF,10,Header,Casemiro,first_half,Casemiro,assisted,2017,5,2,2,122,18,2,1
ronaldo,Champions League,Semi-Finals,2017-05-02,H,Atlético Madrid,,73,Right-footed shot,Karim Benzema,secound_half,Karim Benzema,assisted,2017,5,2,2,122,18,2,1
ronaldo,Champions League,Semi-Finals,2017-05-02,H,Atlético Madrid,,86,Right-footed shot,Lucas Vázquez,secound_half,Lucas Vázquez,assisted,2017,5,2,2,122,18,2,1
ronaldo,LaLiga,37,2017-05-14,H,Sevilla FC  ,LW,23,Right-footed shot,,first_half,0,solo,2017,5,14,7,134,19,2,1
ronaldo,LaLiga,37,2017-05-14,H,Sevilla FC  ,,78,Left-footed shot,Toni Kroos,secound_half,Toni Kroos,assisted,2017,5,14,7,134,19,2,1
